@relation ClusteringDatasets/D31_clustered

@attribute Instance_number numeric
@attribute f0 numeric
@attribute f1 numeric
@attribute f2 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
687,0.671553,1.363983,7,cluster0
688,0.593131,1.394282,7,cluster0
689,0.586893,1.277837,7,cluster0
690,0.585705,1.301601,7,cluster0
691,0.626995,1.402896,7,cluster0
692,0.670068,1.383291,7,cluster0
693,0.527185,1.397252,7,cluster0
694,0.584814,1.414184,7,cluster0
695,0.462131,1.344971,7,cluster0
696,0.798691,1.447751,7,cluster0
697,0.537582,1.41062,7,cluster0
698,0.623728,1.32091,7,cluster0
699,0.504609,1.42072,7,cluster0
700,-0.400213,0.191813,8,cluster1
701,-0.374072,0.225677,8,cluster1
702,-0.341396,0.288652,8,cluster1
703,-0.397242,0.291623,8,cluster1
704,-0.336643,0.28984,8,cluster1
705,-0.3209,0.305881,8,cluster1
706,-0.356843,0.184684,8,cluster1
707,-0.515766,0.453516,8,cluster1
708,-0.356843,0.213201,8,cluster1
709,-0.307829,0.378362,8,cluster1
710,-0.131974,0.300831,8,cluster1
711,-0.332485,0.168346,8,cluster1
712,-0.461406,0.208151,8,cluster1
713,-0.442097,0.038237,8,cluster1
714,-0.37526,0.269641,8,cluster1
715,-0.245448,0.331131,8,cluster1
716,-0.220496,0.190922,8,cluster1
717,-0.468535,0.528374,8,cluster1
718,-0.464376,0.223895,8,cluster1
719,-0.345852,0.162405,8,cluster1
720,-0.421006,0.343904,8,cluster1
721,-0.279015,0.383412,8,cluster1
722,-0.20297,0.307961,8,cluster1
723,-0.215743,0.489163,8,cluster1
724,-0.424274,0.360836,8,cluster1
725,-0.353575,0.289246,8,cluster1
726,-0.344367,0.383709,8,cluster1
727,-0.468832,0.474013,8,cluster1
728,-0.188414,0.354895,8,cluster1
729,-0.237428,0.207854,8,cluster1
730,-0.292383,0.206963,8,cluster1
731,-0.294462,0.398265,8,cluster1
732,-0.422789,0.208151,8,cluster1
733,-0.328623,0.167752,8,cluster1
734,-0.317632,0.278849,8,cluster1
735,-0.131677,0.039722,8,cluster1
736,-0.298918,0.176366,8,cluster1
737,-0.454276,0.366777,8,cluster1
738,-0.201187,0.264294,8,cluster1
739,-0.487249,0.315387,8,cluster1
740,-0.334267,0.313605,8,cluster1
741,-0.070781,0.191516,8,cluster1
742,-0.374072,0.416385,8,cluster1
743,-0.513093,0.252709,8,cluster1
744,-0.407342,0.293108,8,cluster1
745,-0.280798,0.149632,8,cluster1
746,-0.543392,0.335587,8,cluster1
747,-0.303671,0.189437,8,cluster1
748,-0.366349,0.245283,8,cluster1
749,-0.516063,0.398859,8,cluster1
750,-0.330702,0.277364,8,cluster1
751,-0.437047,0.384006,8,cluster1
752,-0.407936,0.352816,8,cluster1
753,-0.320306,0.358757,8,cluster1
754,-0.329811,0.361727,8,cluster1
755,-0.555571,0.179337,8,cluster1
756,-0.489328,0.206369,8,cluster1
757,-0.22614,0.165969,8,cluster1
758,-0.320009,0.167752,8,cluster1
759,-0.142668,0.246174,8,cluster1
760,-0.09811,0.181416,8,cluster1
761,-0.462,0.311525,8,cluster1
762,-0.262677,0.171019,8,cluster1
763,-0.309909,0.178149,8,cluster1
764,-0.163759,0.329943,8,cluster1
765,-0.261192,0.251521,8,cluster1
766,-0.256439,0.390541,8,cluster1
767,-0.488734,0.30499,8,cluster1
768,-0.351496,0.203695,8,cluster1
769,-0.180988,0.313011,8,cluster1
770,-0.341396,0.109827,8,cluster1
771,-0.165541,0.357271,8,cluster1
772,-0.422492,0.250035,8,cluster1
773,-0.479526,0.333804,8,cluster1
774,-0.442394,0.365292,8,cluster1
775,-0.417145,0.08131,8,cluster1
776,-0.51636,0.351033,8,cluster1
777,-0.360705,0.29489,8,cluster1
778,-0.412689,0.174584,8,cluster1
779,-0.370804,0.318357,8,cluster1
780,-0.346743,0.258947,8,cluster1
781,-0.530322,0.155276,8,cluster1
782,-0.486655,0.326081,8,cluster1
783,-0.348526,0.357271,8,cluster1
784,-0.254954,0.277661,8,cluster1
785,-0.407936,0.242015,8,cluster1
786,-0.400807,0.11755,8,cluster1
787,-0.448929,0.324001,8,cluster1
788,-0.423977,0.364104,8,cluster1
789,-0.377934,0.280929,8,cluster1
790,-0.161382,0.363509,8,cluster1
791,-0.272777,0.029622,8,cluster1
792,-0.352981,0.491242,8,cluster1
793,-0.17475,0.282117,8,cluster1
794,-0.386845,0.242312,8,cluster1
795,-0.358625,0.352816,8,cluster1
796,-0.443582,0.257759,8,cluster1
797,-0.404074,0.219142,8,cluster1
798,-0.484279,0.269641,8,cluster1
799,-0.301294,0.028434,8,cluster1
800,0.205775,1.27249,9,cluster0
801,0.167455,1.138817,9,cluster0
802,0.308852,1.265658,9,cluster0
803,0.129729,1.301304,9,cluster0
804,0.221221,1.2312,9,cluster0
805,0.165969,1.077327,9,cluster0
806,0.110718,1.262391,9,cluster0
807,0.143096,1.131093,9,cluster0
808,0.278552,1.094853,9,cluster0
809,0.18409,1.232685,9,cluster0
810,0.133294,1.163175,9,cluster0
811,0.190031,1.21813,9,cluster0
812,0.310634,1.207139,9,cluster0
813,-0.077911,1.177136,9,cluster0
814,0.00764,1.225556,9,cluster0
815,0.193001,1.018213,9,cluster0
816,0.462131,1.174166,9,cluster0
817,0.137452,1.149213,9,cluster0
818,-0.052364,1.140896,9,cluster0
819,0.18706,1.075544,9,cluster0
820,0.246768,1.341109,9,cluster0
821,0.192407,1.279025,9,cluster0
822,0.20726,1.268629,9,cluster0
823,0.291029,1.13347,9,cluster0
824,0.250927,1.170601,9,cluster0
825,0.12557,1.402599,9,cluster0
826,0.182901,1.152481,9,cluster0
827,0.096459,1.095447,9,cluster0
828,0.191516,1.208327,9,cluster0
829,0.187357,1.139708,9,cluster0
830,0.17399,1.314672,9,cluster0
831,0.058734,1.253776,9,cluster0
832,-0.025035,1.119211,9,cluster0
833,0.244985,1.052671,9,cluster0
834,0.152305,1.30279,9,cluster0
835,0.091409,1.233576,9,cluster0
836,0.16092,1.31081,9,cluster0
837,0.178446,1.185454,9,cluster0
838,0.228945,1.039601,9,cluster0
839,0.182604,1.179513,9,cluster0
840,0.011502,1.238329,9,cluster0
841,0.206963,1.028907,9,cluster0
842,0.111312,1.156046,9,cluster0
843,0.188248,1.222585,9,cluster0
844,0.188545,1.426364,9,cluster0
845,0.247362,1.149808,9,cluster0
846,0.224489,1.259717,9,cluster0
847,0.128838,1.028313,9,cluster0
848,0.184387,1.085347,9,cluster0
849,0.154384,1.139411,9,cluster0
850,0.116362,1.158422,9,cluster0
851,0.283602,1.088912,9,cluster0
852,0.21528,1.303681,9,cluster0
853,0.093489,1.115647,9,cluster0
854,0.226865,1.139708,9,cluster0
855,0.14577,1.313187,9,cluster0
856,-0.01553,1.11327,9,cluster0
857,0.396482,1.021184,9,cluster0
858,0.046851,1.132579,9,cluster0
859,0.081904,1.112973,9,cluster0
860,0.183496,1.189613,9,cluster0
861,0.188843,1.189019,9,cluster0
862,0.093192,1.209812,9,cluster0
863,0.209042,1.089506,9,cluster0
864,0.262809,1.26952,9,cluster0
865,0.234292,1.334574,9,cluster0
866,0.258947,1.13139,9,cluster0
867,0.227459,1.032472,9,cluster0
868,0.14874,1.268332,9,cluster0
869,0.18201,1.102279,9,cluster0
870,0.199536,1.178919,9,cluster0
871,0.208448,1.26447,9,cluster0
872,0.136858,1.042572,9,cluster0
873,-0.004242,1.230012,9,cluster0
874,0.05309,1.129311,9,cluster0
875,0.075368,1.027125,9,cluster0
876,0.256571,1.145055,9,cluster0
877,0.183199,1.17981,9,cluster0
878,0.161217,1.116538,9,cluster0
879,0.223301,1.294769,9,cluster0
880,0.289246,1.108517,9,cluster0
881,0.004967,1.139708,9,cluster0
882,0.283602,1.315563,9,cluster0
883,0.308852,1.140599,9,cluster0
884,0.157652,1.206248,9,cluster0
885,0.23043,1.263282,9,cluster0
886,0.059625,1.136737,9,cluster0
887,0.21736,1.084159,9,cluster0
888,0.101212,1.198524,9,cluster0
889,0.067348,1.229121,9,cluster0
890,0.266967,1.149213,9,cluster0
891,0.114876,1.211595,9,cluster0
892,0.216171,1.13139,9,cluster0
893,0.179634,1.29774,9,cluster0
894,0.146364,1.214565,9,cluster0
895,0.15587,1.178325,9,cluster0
896,0.110124,1.042869,9,cluster0
897,0.196566,1.222585,9,cluster0
898,0.324299,1.249617,9,cluster0
899,0.19716,1.175651,9,cluster0
900,-0.600129,0.512333,10,cluster1
901,-0.589138,0.629669,10,cluster1
902,-0.50626,0.379253,10,cluster1
903,-0.511607,0.569961,10,cluster1
904,-0.657163,0.379847,10,cluster1
905,-0.570424,0.641551,10,cluster1
906,-0.543392,0.686703,10,cluster1
907,-0.443582,0.735419,10,cluster1
908,-0.755191,0.666206,10,cluster1
909,-0.599535,0.57917,10,cluster1
910,-0.698156,0.726211,10,cluster1
911,-0.718059,0.619866,10,cluster1
912,-0.530025,0.584814,10,cluster1
913,-0.711524,0.621351,10,cluster1
914,-0.686571,0.545603,10,cluster1
915,-0.541907,0.583625,10,cluster1
916,-0.540422,0.706902,10,cluster1
917,-0.364863,0.609172,10,cluster1
918,-0.711524,0.70512,10,cluster1
919,-0.618843,0.6567,10,cluster1
920,-0.502399,0.719973,10,cluster1
921,-0.655381,0.69205,10,cluster1
922,-0.76737,0.73839,10,cluster1
923,-0.427839,0.569664,10,cluster1
924,-0.51339,0.649274,10,cluster1
925,-0.565968,0.59729,10,cluster1
926,-0.644687,0.755322,10,cluster1
927,-0.693404,0.519462,10,cluster1
928,-0.539827,0.6769,10,cluster1
929,-0.70885,0.573823,10,cluster1
930,-0.712118,0.640065,10,cluster1
931,-0.405857,0.575308,10,cluster1
932,-0.458435,0.633827,10,cluster1
933,-0.648846,0.542929,10,cluster1
934,-0.588247,0.543226,10,cluster1
935,-0.43378,0.648086,10,cluster1
936,-0.661322,0.64363,10,cluster1
937,-0.507449,0.53075,10,cluster1
938,-0.704989,0.691158,10,cluster1
939,-0.59597,0.659671,10,cluster1
940,-0.600129,0.549464,10,cluster1
941,-0.397836,0.506689,10,cluster1
942,-0.705583,0.622836,10,cluster1
943,-0.640528,0.755025,10,cluster1
944,-0.723406,0.650462,10,cluster1
945,-0.579929,0.555702,10,cluster1
946,-0.559433,0.583031,10,cluster1
947,-0.714197,0.684623,10,cluster1
948,-0.749249,0.520947,10,cluster1
949,-0.497052,0.656403,10,cluster1
950,-0.57488,0.537285,10,cluster1
951,-0.455167,0.546494,10,cluster1
952,-0.490814,0.568179,10,cluster1
953,-0.711821,0.543226,10,cluster1
954,-0.542501,0.540256,10,cluster1
955,-0.573691,0.721161,10,cluster1
956,-0.657163,0.617489,10,cluster1
957,-0.568344,0.635016,10,cluster1
958,-0.641716,0.719973,10,cluster1
959,-0.550521,0.510848,10,cluster1
960,-0.424274,0.67185,10,cluster1
961,-0.557354,0.555702,10,cluster1
962,-0.404966,0.706011,10,cluster1
963,-0.597456,0.618381,10,cluster1
964,-0.635775,0.569961,10,cluster1
965,-0.482793,0.703635,10,cluster1
966,-0.50834,0.696208,10,cluster1
967,-0.678848,0.556,10,cluster1
968,-0.627161,0.623728,10,cluster1
969,-0.468832,0.613331,10,cluster1
970,-0.491408,0.72027,10,cluster1
971,-0.515172,0.670959,10,cluster1
972,-0.637855,0.553029,10,cluster1
973,-0.699939,0.523027,10,cluster1
974,-0.489626,0.697397,10,cluster1
975,-0.591515,0.593131,10,cluster1
976,-0.845197,0.692644,10,cluster1
977,-0.680036,0.895828,10,cluster1
978,-0.686571,0.616895,10,cluster1
979,-0.477743,0.652542,10,cluster1
980,-0.516657,0.645115,10,cluster1
981,-0.408827,0.589269,10,cluster1
982,-0.433186,0.719378,10,cluster1
983,-0.497349,0.566099,10,cluster1
984,-0.414768,0.680167,10,cluster1
985,-0.440909,0.725617,10,cluster1
986,-0.504775,0.588378,10,cluster1
987,-0.648252,0.368856,10,cluster1
988,-0.76529,0.636501,10,cluster1
989,-0.638746,0.618975,10,cluster1
990,-0.666075,0.561346,10,cluster1
991,-0.489923,0.821862,10,cluster1
992,-0.538639,0.497777,10,cluster1
993,-0.662807,0.656106,10,cluster1
994,-0.701127,0.599666,10,cluster1
995,-0.630428,0.713734,10,cluster1
996,-0.59092,0.518571,10,cluster1
997,-0.611714,0.549167,10,cluster1
998,-0.515766,0.704229,10,cluster1
999,-0.597753,0.689673,10,cluster1
1000,0.84919,-0.911143,11,cluster0
1001,0.72324,-1.086107,11,cluster0
1002,0.950782,-1.023429,11,cluster0
1003,0.86939,-1.144923,11,cluster0
1004,0.956426,-0.874309,11,cluster0
1005,0.820673,-1.080166,11,cluster0
1006,1.012569,-0.983327,11,cluster0
1007,0.926127,-1.077195,11,cluster0
1008,0.8281,-1.024617,11,cluster0
1009,0.85929,-1.022835,11,cluster0
1010,0.777304,-1.057293,11,cluster0
1011,0.850082,-1.118189,11,cluster0
1012,0.91276,-1.208493,11,cluster0
1013,0.820079,-0.833612,11,cluster0
1014,0.9692,-1.1372,11,cluster0
1015,0.929692,-1.094722,11,cluster0
1016,0.783542,-0.956889,11,cluster0
1017,0.897313,-1.102148,11,cluster0
1018,0.749381,-1.158291,11,cluster0
1019,0.794236,-1.094127,11,cluster0
1020,0.943059,-0.963424,11,cluster0
1021,0.768689,-1.044223,11,cluster0
1022,0.736607,-1.131259,11,cluster0
1023,0.754431,-1.289885,11,cluster0
1024,0.848893,-1.035905,11,cluster0
1025,0.941574,-1.042737,11,cluster0
1026,0.827506,-1.048084,11,cluster0
1027,0.889887,-1.099771,11,cluster0
1028,0.920483,-0.998774,11,cluster0
1029,0.82602,-1.012141,11,cluster0
1030,0.874143,-0.955404,11,cluster0
1031,0.759183,-1.081651,11,cluster0
1032,0.77463,-0.995209,11,cluster0
1033,0.681059,-0.985703,11,cluster0
1034,0.747895,-1.060263,11,cluster0
1035,0.713437,-1.05759,11,cluster0
1036,0.980191,-1.034123,11,cluster0
1037,0.97217,-1.011547,11,cluster0
1038,0.924642,-1.045708,11,cluster0
1039,1.057721,-0.946492,11,cluster0
1040,0.812653,-1.137497,11,cluster0
1041,1.009005,-1.038579,11,cluster0
1042,1.057127,-1.084919,11,cluster0
1043,0.689376,-1.065016,11,cluster0
1044,0.919889,-0.973524,11,cluster0
1045,0.850676,-0.99818,11,cluster0
1046,0.981676,-1.172252,11,cluster0
1047,0.67987,-0.988971,11,cluster0
1048,0.769877,-1.048678,11,cluster0
1049,0.665909,-1.223642,11,cluster0
1050,0.932662,-1.127694,11,cluster0
1051,0.882163,-0.958672,11,cluster0
1052,0.896719,-1.018379,11,cluster0
1053,0.696208,-1.067096,11,cluster0
1054,0.736013,-0.98303,11,cluster0
1055,0.940386,-1.116109,11,cluster0
1056,0.893748,-1.000259,11,cluster0
1057,1.001875,-1.092345,11,cluster0
1058,1.039304,-1.087295,11,cluster0
1059,0.863152,-1.105713,11,cluster0
1060,1.003064,-1.009765,11,cluster0
1061,0.865231,-0.991347,11,cluster0
1062,0.870578,-0.85203,11,cluster0
1063,0.977814,-1.035905,11,cluster0
1064,0.894342,-0.987486,11,cluster0
1065,0.639768,-1.129477,11,cluster0
1066,0.828694,-1.217701,11,cluster0
1067,0.805227,-0.963721,11,cluster0
1068,0.764233,-1.097989,11,cluster0
1069,0.727102,-1.16542,11,cluster0
1070,0.850973,-1.117892,11,cluster0
1071,0.855726,-0.889161,11,cluster0
1072,0.916918,-1.125912,11,cluster0
1073,0.694129,-0.854703,11,cluster0
1074,0.684029,-0.89332,11,cluster0
1075,0.840873,-1.095613,11,cluster0
1076,0.963556,-1.050164,11,cluster0
1077,0.850973,-1.060561,11,cluster0
1078,0.805227,-1.122645,11,cluster0
1079,0.772551,-1.005309,11,cluster0
1080,0.76453,-0.900449,11,cluster0
1081,0.614816,-1.002932,11,cluster0
1082,1.061583,-0.93461,11,cluster0
1083,0.970982,-1.045114,11,cluster0
1084,0.770769,-1.059372,11,cluster0
1085,1.049404,-1.141656,11,cluster0
1086,0.736905,-1.114921,11,cluster0
1087,1.060989,-1.27028,11,cluster0
1088,0.976923,-0.961048,11,cluster0
1089,0.924048,-0.902529,11,cluster0
1090,0.869984,-0.8651,11,cluster0
1091,0.73631,-1.093533,11,cluster0
1092,0.852161,-1.261962,11,cluster0
1093,0.89761,-0.948275,11,cluster0
1094,0.798989,-1.114624,11,cluster0
1095,0.643927,-1.208493,11,cluster0
1096,0.859587,-0.981545,11,cluster0
1097,0.959397,-0.942631,11,cluster0
1098,0.857211,-1.065313,11,cluster0
1099,0.886322,-1.073928,11,cluster0
1100,1.422799,-0.274559,12,cluster0
1101,1.199712,-0.317929,12,cluster0
1102,1.276649,-0.219011,12,cluster0
1103,1.059504,-0.171185,12,cluster0
1104,1.15456,-0.190494,12,cluster0
1105,1.263876,-0.259113,12,cluster0
1106,1.030987,-0.210099,12,cluster0
1107,1.119508,-0.215149,12,cluster0
1108,1.302493,-0.35714,12,cluster0
1109,1.171492,-0.152174,12,cluster0
1110,1.060395,-0.075534,12,cluster0
1111,1.184563,-0.345555,12,cluster0
1112,1.106141,-0.27248,12,cluster0
1113,1.237141,-0.406748,12,cluster0
1114,1.012866,-0.267727,12,cluster0
1115,1.263579,-0.270104,12,cluster0
1116,1.292393,-0.031273,12,cluster0
1117,1.136143,-0.279015,12,cluster0
1118,1.143272,-0.363378,12,cluster0
1119,1.335763,-0.200296,12,cluster0
1120,1.196742,-0.17475,12,cluster0
1121,1.176542,-0.120686,12,cluster0
1122,1.222585,-0.093357,12,cluster0
1123,1.065148,-0.256142,12,cluster0
1124,1.322692,-0.349417,12,cluster0
1125,1.079703,-0.212475,12,cluster0
1126,1.067227,-0.297433,12,cluster0
1127,1.173572,-0.20802,12,cluster0
1128,1.258826,-0.263866,12,cluster0
1129,1.28259,-0.204158,12,cluster0
1130,1.21605,-0.296838,12,cluster0
1131,1.433196,-0.364566,12,cluster0
1132,1.234468,-0.235051,12,cluster0
1133,1.327742,-0.255548,12,cluster0
1134,1.262093,0.022493,12,cluster0
1135,1.284075,-0.131677,12,cluster0
1136,1.235062,-0.056226,12,cluster0
1137,1.265955,-0.220199,12,cluster0
1138,1.383885,-0.25733,12,cluster0
1139,1.227338,-0.352684,12,cluster0
1140,1.220803,-0.272183,12,cluster0
1141,1.42072,-0.174156,12,cluster0
1142,1.340515,-0.230002,12,cluster0
1143,1.234468,-0.178611,12,cluster0
1144,1.160799,-0.346743,12,cluster0
1145,1.302493,-0.189305,12,cluster0
1146,1.344377,-0.282877,12,cluster0
1147,1.196742,-0.313473,12,cluster0
1148,1.412105,-0.440315,12,cluster0
1149,1.353289,-0.270995,12,cluster0
1150,1.330713,-0.136727,12,cluster0
1151,1.120696,-0.391598,12,cluster0
1152,1.217239,-0.4418,12,cluster0
1153,1.202386,-0.22911,12,cluster0
1154,0.990884,-0.412095,12,cluster0
1155,1.185157,-0.251983,12,cluster0
1156,1.05891,-0.431997,12,cluster0
1157,1.261499,-0.364269,12,cluster0
1158,1.230012,-0.199405,12,cluster0
1159,1.359527,-0.299215,12,cluster0
1160,1.330119,-0.268024,12,cluster0
1161,1.097526,-0.309018,12,cluster0
1162,1.251103,-0.268915,12,cluster0
1163,1.219912,-0.281986,12,cluster0
1164,1.132579,-0.33902,12,cluster0
1165,1.281402,-0.276045,12,cluster0
1166,1.189316,-0.142371,12,cluster0
1167,1.335168,-0.22911,12,cluster0
1168,1.131984,-0.123954,12,cluster0
1169,1.251103,-0.100784,12,cluster0
1170,1.363685,-0.037809,12,cluster0
1171,1.11832,-0.309018,12,cluster0
1172,1.134955,-0.256439,12,cluster0
1173,1.219318,-0.243963,12,cluster0
1174,1.096041,0.036158,12,cluster0
1175,1.296552,-0.118013,12,cluster0
1176,1.293581,-0.415659,12,cluster0
1177,1.267737,-0.204158,12,cluster0
1178,1.308434,-0.217525,12,cluster0
1179,1.18278,-0.182176,12,cluster0
1180,1.235062,-0.278421,12,cluster0
1181,1.2514,-0.268618,12,cluster0
1182,1.224962,-0.409124,12,cluster0
1183,1.076436,-0.205643,12,cluster0
1184,1.154263,-0.350011,12,cluster0
1185,1.313484,-0.308423,12,cluster0
1186,1.294472,-0.163759,12,cluster0
1187,1.022075,0.037346,12,cluster0
1188,1.295363,-0.311394,12,cluster0
1189,1.195554,-0.206831,12,cluster0
1190,1.183969,-0.190791,12,cluster0
1191,1.308434,-0.126924,12,cluster0
1192,1.24932,-0.143856,12,cluster0
1193,1.334277,-0.143262,12,cluster0
1194,1.072277,-0.369616,12,cluster0
1195,1.188424,-0.254954,12,cluster0
1196,1.263876,-0.180988,12,cluster0
1197,1.160501,-0.112072,12,cluster0
1198,1.12842,-0.311988,12,cluster0
1199,1.126043,-0.343476,12,cluster0
1200,-0.046423,-0.85203,13,cluster1
1201,-0.112369,-0.889161,13,cluster1
1202,-0.023253,-0.727268,13,cluster1
1203,-0.06484,-0.985703,13,cluster1
1204,-0.038403,-1.03739,13,cluster1
1205,-0.053552,-0.934313,13,cluster1
1206,-0.28555,-0.921837,13,cluster1
1207,-0.04375,-1.005012,13,cluster1
1208,0.045366,-0.927778,13,cluster1
1209,0.009126,-0.786084,13,cluster1
1210,-0.255548,-0.707662,13,cluster1
1211,0.063486,-0.890052,13,cluster1
1212,-0.150689,-1.055511,13,cluster1
1213,-0.308126,-0.990456,13,cluster1
1214,-0.175344,-1.086107,13,cluster1
1215,0.004373,-0.8651,13,cluster1
1216,-0.025035,-0.995209,13,cluster1
1217,-0.072564,-0.964018,13,cluster1
1218,-0.265945,-1.216216,13,cluster1
1219,-0.336643,-0.838959,13,cluster1
1220,-0.045235,-0.971148,13,cluster1
1221,-0.152471,-1.110762,13,cluster1
1222,0.007343,-1.076898,13,cluster1
1223,-0.204752,-0.912925,13,cluster1
1224,-0.111478,-1.061749,13,cluster1
1225,-0.130489,-0.612308,13,cluster1
1226,-0.202376,-0.921243,13,cluster1
1227,-0.133459,-0.827671,13,cluster1
1228,-0.085634,-0.938472,13,cluster1
1229,-0.111478,-0.89629,13,cluster1
1230,-0.352684,-0.945898,13,cluster1
1231,0.044475,-1.046599,13,cluster1
1232,-0.270401,-1.01927,13,cluster1
1233,-0.251389,-1.126803,13,cluster1
1234,-0.139698,-0.93966,13,cluster1
1235,-0.249013,-1.024023,13,cluster1
1236,-0.034838,-0.871041,13,cluster1
1237,-0.07999,-1.035014,13,cluster1
1238,-0.350605,-0.982139,13,cluster1
1239,-0.350011,-0.768261,13,cluster1
1240,0.029325,-0.907578,13,cluster1
1241,-0.228516,-0.994318,13,cluster1
1242,-0.034541,-0.859159,13,cluster1
1243,-0.132865,-1.047193,13,cluster1
1244,-0.026521,-0.966395,13,cluster1
1245,-0.030085,-1.037688,13,cluster1
1246,-0.219011,-0.805689,13,cluster1
1247,0.06616,-0.82173,13,cluster1
1248,0.026949,-1.039767,13,cluster1
1249,-0.187226,-0.920352,13,cluster1
1250,-0.126627,-1.001744,13,cluster1
1251,-0.130786,-1.00115,13,cluster1
1252,-0.253469,-0.894211,13,cluster1
1253,-0.016421,-0.934016,13,cluster1
1254,-0.108507,-1.038579,13,cluster1
1255,-0.362784,-0.91144,13,cluster1
1256,-0.162571,-0.994318,13,cluster1
1257,-0.084743,-0.856485,13,cluster1
1258,-0.167026,-1.027291,13,cluster1
1259,-0.218417,-1.125318,13,cluster1
1260,-0.289115,-0.861238,13,cluster1
1261,-0.262677,-0.825889,13,cluster1
1262,-0.132271,-0.874012,13,cluster1
1263,-0.063652,-0.995506,13,cluster1
1264,-0.120686,-1.12413,13,cluster1
1265,-0.085634,-0.852921,13,cluster1
1266,-0.084149,-0.904014,13,cluster1
1267,-0.147421,-0.909361,13,cluster1
1268,-0.121874,-1.007982,13,cluster1
1269,-0.110883,-0.995209,13,cluster1
1270,-0.185147,-0.958969,13,cluster1
1271,-0.209505,-0.961345,13,cluster1
1272,-0.027115,-0.885597,13,cluster1
1273,-0.112963,-0.940254,13,cluster1
1274,-0.185741,-0.890052,13,cluster1
1275,-0.181879,-0.854406,13,cluster1
1276,-0.052661,-1.071551,13,cluster1
1277,-0.128113,-0.956295,13,cluster1
1278,-0.007806,-0.919461,13,cluster1
1279,-0.218417,-0.856782,13,cluster1
1280,-0.068108,-0.904608,13,cluster1
1281,-0.071078,-0.981545,13,cluster1
1282,-0.082069,-0.879358,13,cluster1
1283,-0.05682,-0.997882,13,cluster1
1284,-0.284362,-0.924808,13,cluster1
1285,-0.083555,-0.831236,13,cluster1
1286,-0.193464,-0.881438,13,cluster1
1287,-0.016718,-0.945007,13,cluster1
1288,0.06408,-0.795887,13,cluster1
1289,-0.148906,-1.005012,13,cluster1
1290,-0.133162,-0.945304,13,cluster1
1291,-0.051473,-0.990753,13,cluster1
1292,-0.077614,-0.89837,13,cluster1
1293,-0.14445,-0.831236,13,cluster1
1294,-0.216634,-1.01422,13,cluster1
1295,-0.284659,-0.944413,13,cluster1
1296,-0.239804,-1.020161,13,cluster1
1297,-0.035729,-1.040064,13,cluster1
1298,-0.257033,-1.037985,13,cluster1
1299,-0.139995,-0.879358,13,cluster1
1300,0.008235,-0.356249,14,cluster1
1301,0.161514,-0.191088,14,cluster1
1302,-0.111181,-0.293868,14,cluster1
1303,0.001402,-0.412392,14,cluster1
1304,-0.045532,-0.228516,14,cluster1
1305,0.044772,-0.240398,14,cluster1
1306,-0.086822,-0.373181,14,cluster1
1307,0.036455,-0.35209,14,cluster1
1308,-0.0185,-0.209802,14,cluster1
1309,0.129135,-0.47804,14,cluster1
1310,-0.047908,-0.432591,14,cluster1
1311,0.013582,-0.355655,14,cluster1
1312,0.07626,-0.33694,14,cluster1
1313,-0.151877,-0.209802,14,cluster1
1314,-0.070781,-0.338426,14,cluster1
1315,-0.111775,-0.176235,14,cluster1
1316,-0.09811,-0.240101,14,cluster1
1317,0.022196,-0.280203,14,cluster1
1318,-0.003648,-0.143559,14,cluster1
1319,0.07418,-0.215743,14,cluster1
1320,0.092003,-0.186335,14,cluster1
1321,-0.142965,-0.224952,14,cluster1
1322,-0.040185,-0.215743,14,cluster1
1323,-0.08504,-0.200593,14,cluster1
1324,-0.106131,-0.307235,14,cluster1
1325,-0.00038,-0.367537,14,cluster1
1326,-0.024738,-0.140886,14,cluster1
1327,-0.052364,-0.210099,14,cluster1
1328,-0.152768,-0.237428,14,cluster1
1329,-0.070484,0.052792,14,cluster1
1330,0.005858,-0.263271,14,cluster1
1331,0.09943,-0.258222,14,cluster1
1332,-0.106428,-0.364566,14,cluster1
1333,-0.058008,-0.180988,14,cluster1
1334,-0.083852,-0.111181,14,cluster1
1335,-0.026818,-0.228516,14,cluster1
1336,-0.027412,-0.288224,14,cluster1
1337,0.046554,-0.115636,14,cluster1
1338,-0.023253,-0.476258,14,cluster1
1339,-0.131677,-0.059493,14,cluster1
1340,-0.109695,-0.167026,14,cluster1
1341,-0.148015,-0.332188,14,cluster1
1342,-0.00038,-0.207426,14,cluster1
1343,-0.1697,-0.223763,14,cluster1
1344,-0.068108,-0.291789,14,cluster1
1345,-0.017312,-0.250498,14,cluster1
1346,-0.060682,-0.322979,14,cluster1
1347,-0.052364,-0.205643,14,cluster1
1348,-0.019688,-0.33694,14,cluster1
1349,0.152008,-0.322979,14,cluster1
1350,-0.126627,-0.317038,14,cluster1
1351,0.076854,-0.232675,14,cluster1
1352,-0.051473,-0.271886,14,cluster1
1353,-0.012262,-0.185741,14,cluster1
1354,-0.069296,-0.225249,14,cluster1
1355,0.108935,-0.184553,14,cluster1
1356,-0.217228,-0.273965,14,cluster1
1357,-0.096922,-0.482496,14,cluster1
1358,0.02279,-0.129895,14,cluster1
