@RELATION ClusteringDatasets/D31

@ATTRIBUTE f0 REAL
@ATTRIBUTE f1 REAL
@ATTRIBUTE f2 {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31}

@DATA
0.639768,-1.129477,11
0.828694,-1.217701,11
0.805227,-0.963721,11
0.764233,-1.097989,11
0.727102,-1.165420,11
0.850973,-1.117892,11
0.855726,-0.889161,11
0.916918,-1.125912,11
0.694129,-0.854703,11
0.684029,-0.893320,11
0.840873,-1.095613,11
0.963556,-1.050164,11
0.850973,-1.060561,11
0.805227,-1.122645,11
0.772551,-1.005309,11
0.764530,-0.900449,11
0.614816,-1.002932,11
1.061583,-0.934610,11
0.970982,-1.045114,11
0.770769,-1.059372,11
1.049404,-1.141656,11
0.736905,-1.114921,11
1.060989,-1.270280,11
0.976923,-0.961048,11
0.924048,-0.902529,11
0.869984,-0.865100,11
0.736310,-1.093533,11
0.852161,-1.261962,11
0.897610,-0.948275,11
0.798989,-1.114624,11
0.643927,-1.208493,11
0.859587,-0.981545,11
0.959397,-0.942631,11
0.857211,-1.065313,11
0.886322,-1.073928,11
1.422799,-0.274559,12
1.199712,-0.317929,12
1.276649,-0.219011,12
1.059504,-0.171185,12
1.154560,-0.190494,12
1.263876,-0.259113,12
1.030987,-0.210099,12
1.119508,-0.215149,12
1.302493,-0.357140,12
1.171492,-0.152174,12
1.060395,-0.075534,12
1.184563,-0.345555,12
1.106141,-0.272480,12
1.237141,-0.406748,12
1.012866,-0.267727,12
1.263579,-0.270104,12
1.292393,-0.031273,12
1.136143,-0.279015,12
1.143272,-0.363378,12
1.335763,-0.200296,12
1.196742,-0.174750,12
1.176542,-0.120686,12
1.222585,-0.093357,12
1.065148,-0.256142,12
1.322692,-0.349417,12
1.079703,-0.212475,12
1.067227,-0.297433,12
1.173572,-0.208020,12
1.258826,-0.263866,12
1.282590,-0.204158,12
1.216050,-0.296838,12
1.433196,-0.364566,12
1.234468,-0.235051,12
1.327742,-0.255548,12
1.262093,0.022493,12
1.284075,-0.131677,12
1.235062,-0.056226,12
1.265955,-0.220199,12
1.383885,-0.257330,12
1.227338,-0.352684,12
1.220803,-0.272183,12
1.420720,-0.174156,12
1.340515,-0.230002,12
1.234468,-0.178611,12
1.160799,-0.346743,12
1.302493,-0.189305,12
1.344377,-0.282877,12
1.196742,-0.313473,12
1.412105,-0.440315,12
1.353289,-0.270995,12
1.330713,-0.136727,12
1.120696,-0.391598,12
1.217239,-0.441800,12
1.202386,-0.229110,12
0.990884,-0.412095,12
1.185157,-0.251983,12
1.058910,-0.431997,12
1.261499,-0.364269,12
1.230012,-0.199405,12
1.359527,-0.299215,12
1.330119,-0.268024,12
1.097526,-0.309018,12
1.251103,-0.268915,12
1.219912,-0.281986,12
1.132579,-0.339020,12
1.281402,-0.276045,12
1.189316,-0.142371,12
1.335168,-0.229110,12
1.131984,-0.123954,12
1.251103,-0.100784,12
1.363685,-0.037809,12
1.118320,-0.309018,12
1.134955,-0.256439,12
1.219318,-0.243963,12
1.096041,0.036158,12
1.296552,-0.118013,12
1.293581,-0.415659,12
1.267737,-0.204158,12
1.308434,-0.217525,12
1.182780,-0.182176,12
1.235062,-0.278421,12
1.251400,-0.268618,12
1.224962,-0.409124,12
1.076436,-0.205643,12
1.154263,-0.350011,12
1.313484,-0.308423,12
1.294472,-0.163759,12
1.022075,0.037346,12
1.295363,-0.311394,12
1.195554,-0.206831,12
1.183969,-0.190791,12
1.308434,-0.126924,12
1.249320,-0.143856,12
1.334277,-0.143262,12
1.072277,-0.369616,12
1.188424,-0.254954,12
1.263876,-0.180988,12
1.160501,-0.112072,12
1.128420,-0.311988,12
1.126043,-0.343476,12
-0.046423,-0.852030,13
-0.112369,-0.889161,13
-0.023253,-0.727268,13
-0.064840,-0.985703,13
-0.038403,-1.037390,13
-0.053552,-0.934313,13
-0.285550,-0.921837,13
-0.043750,-1.005012,13
0.045366,-0.927778,13
0.009126,-0.786084,13
-0.255548,-0.707662,13
0.063486,-0.890052,13
-0.150689,-1.055511,13
-0.308126,-0.990456,13
-0.175344,-1.086107,13
0.004373,-0.865100,13
-0.025035,-0.995209,13
-0.072564,-0.964018,13
-0.265945,-1.216216,13
-0.336643,-0.838959,13
-0.045235,-0.971148,13
-0.152471,-1.110762,13
0.007343,-1.076898,13
-0.204752,-0.912925,13
-0.111478,-1.061749,13
-0.130489,-0.612308,13
-0.202376,-0.921243,13
-0.133459,-0.827671,13
-0.085634,-0.938472,13
-0.111478,-0.896290,13
-0.352684,-0.945898,13
0.044475,-1.046599,13
-0.270401,-1.019270,13
-0.251389,-1.126803,13
-0.139698,-0.939660,13
-0.249013,-1.024023,13
-0.034838,-0.871041,13
-0.079990,-1.035014,13
-0.350605,-0.982139,13
-0.350011,-0.768261,13
0.029325,-0.907578,13
-0.228516,-0.994318,13
-0.034541,-0.859159,13
-0.132865,-1.047193,13
-0.026521,-0.966395,13
-0.030085,-1.037688,13
-0.219011,-0.805689,13
0.066160,-0.821730,13
0.026949,-1.039767,13
-0.187226,-0.920352,13
-0.126627,-1.001744,13
-0.130786,-1.001150,13
-0.253469,-0.894211,13
-0.016421,-0.934016,13
-0.108507,-1.038579,13
-0.362784,-0.911440,13
-0.162571,-0.994318,13
-0.084743,-0.856485,13
-0.167026,-1.027291,13
-0.218417,-1.125318,13
-0.289115,-0.861238,13
-0.262677,-0.825889,13
-0.132271,-0.874012,13
-0.063652,-0.995506,13
-0.120686,-1.124130,13
-0.085634,-0.852921,13
-0.084149,-0.904014,13
-0.147421,-0.909361,13
-0.121874,-1.007982,13
-0.110883,-0.995209,13
-0.185147,-0.958969,13
-0.209505,-0.961345,13
-0.027115,-0.885597,13
-0.112963,-0.940254,13
-0.185741,-0.890052,13
-0.181879,-0.854406,13
-0.052661,-1.071551,13
-0.128113,-0.956295,13
-0.007806,-0.919461,13
-0.218417,-0.856782,13
-0.068108,-0.904608,13
-0.071078,-0.981545,13
-0.082069,-0.879358,13
-0.056820,-0.997882,13
-0.284362,-0.924808,13
-0.083555,-0.831236,13
-0.193464,-0.881438,13
-0.016718,-0.945007,13
0.064080,-0.795887,13
-0.148906,-1.005012,13
-0.133162,-0.945304,13
-0.051473,-0.990753,13
-0.077614,-0.898370,13
-0.144450,-0.831236,13
-0.216634,-1.014220,13
-0.284659,-0.944413,13
-0.239804,-1.020161,13
-0.035729,-1.040064,13
-0.257033,-1.037985,13
-0.139995,-0.879358,13
0.008235,-0.356249,14
0.161514,-0.191088,14
-0.111181,-0.293868,14
0.001402,-0.412392,14
-0.045532,-0.228516,14
0.044772,-0.240398,14
-0.086822,-0.373181,14
0.036455,-0.352090,14
-0.018500,-0.209802,14
0.129135,-0.478040,14
-0.047908,-0.432591,14
0.013582,-0.355655,14
0.076260,-0.336940,14
-0.151877,-0.209802,14
-0.070781,-0.338426,14
-0.111775,-0.176235,14
-0.098110,-0.240101,14
0.022196,-0.280203,14
-0.003648,-0.143559,14
0.074180,-0.215743,14
0.092003,-0.186335,14
-0.142965,-0.224952,14
-0.040185,-0.215743,14
-0.085040,-0.200593,14
-0.106131,-0.307235,14
-0.000380,-0.367537,14
-0.024738,-0.140886,14
-0.052364,-0.210099,14
-0.152768,-0.237428,14
-0.070484,0.052792,14
0.005858,-0.263271,14
0.099430,-0.258222,14
-0.106428,-0.364566,14
-0.058008,-0.180988,14
-0.083852,-0.111181,14
-0.026818,-0.228516,14
-0.027412,-0.288224,14
0.046554,-0.115636,14
-0.023253,-0.476258,14
-0.131677,-0.059493,14
-0.109695,-0.167026,14
-0.148015,-0.332188,14
-0.000380,-0.207426,14
-0.169700,-0.223763,14
-0.068108,-0.291789,14
-0.017312,-0.250498,14
-0.060682,-0.322979,14
-0.052364,-0.205643,14
-0.019688,-0.336940,14
0.152008,-0.322979,14
-0.126627,-0.317038,14
0.076854,-0.232675,14
-0.051473,-0.271886,14
-0.012262,-0.185741,14
-0.069296,-0.225249,14
0.108935,-0.184553,14
-0.217228,-0.273965,14
-0.096922,-0.482496,14
0.022790,-0.129895,14
-0.066623,-0.284362,14
-0.042264,-0.181285,14
-0.171185,-0.251983,14
0.058139,-0.296838,14
-0.171482,-0.239804,14
-0.002162,-0.210693,14
-0.266539,-0.287036,14
-0.049691,-0.358922,14
0.008532,-0.245745,14
-0.065137,-0.176829,14
-0.134351,-0.360705,14
-0.183067,-0.333673,14
-0.073752,-0.298918,14
0.000511,-0.198514,14
-0.050582,-0.241884,14
-0.058305,-0.284362,14
0.093192,-0.180394,14
-0.132865,-0.203267,14
0.165078,-0.298324,14
-0.145639,-0.165838,14
-0.038997,-0.059790,14
0.084874,-0.219011,14
-0.016718,-0.307235,14
0.004967,-0.030085,14
-0.079099,-0.240398,14
-0.044938,-0.062167,14
0.087845,-0.385360,14
0.021305,-0.157521,14
-0.165244,-0.155738,14
-0.033947,0.064675,14
-0.051473,-0.153065,14
-0.006618,-0.173859,14
-0.197623,-0.081772,14
0.020414,-0.259113,14
-0.171779,-0.026224,14
0.021305,-0.071970,14
0.107747,-0.303077,14
-0.125142,-0.410312,14
0.049822,-0.325652,14
-0.031273,-0.204752,14
-0.088307,-0.184850,14
0.503718,0.366183,15
0.406285,0.434505,15
0.628183,0.397968,15
0.395294,0.223301,15
0.643036,0.499560,15
0.462428,0.430940,15
0.526294,0.413711,15
0.394403,0.418464,15
0.584814,0.452922,15
0.393512,0.433317,15
0.616004,0.315981,15
0.408067,0.465101,15
0.498371,0.309149,15
0.451734,0.316575,15
0.537582,0.497777,15
0.608875,0.399750,15
0.349845,0.389353,15
0.403612,0.320140,15
0.560158,0.237559,15
0.518571,0.357865,15
0.547385,0.238747,15
0.480845,0.314199,15
0.259244,0.411038,15
0.508174,0.353410,15
0.547979,0.494213,15
0.468963,0.320437,15
0.598181,0.702149,15
0.562238,0.319249,15
0.564317,0.508768,15
0.529859,0.377174,15
0.355192,0.380144,15
0.407473,0.291920,15
0.387274,0.323407,15
0.376283,0.443714,15
0.501936,0.345092,15
0.608578,0.476686,15
0.342122,0.236074,15
0.422920,0.348954,15
0.580358,0.378659,15
0.472231,0.256273,15
0.474607,0.313902,15
0.531047,0.429752,15
0.596993,0.441040,15
0.638283,0.488272,15
0.481439,0.393512,15
0.485895,0.322516,15
0.297861,0.343904,15
0.526888,0.404503,15
0.498668,0.348063,15
0.362024,0.346577,15
0.413711,0.448764,15
0.380441,0.420841,15
0.407770,0.460943,15
0.459160,0.332022,15
0.470151,0.395591,15
0.284791,0.362321,15
0.588675,0.339745,15
0.395294,0.308852,15
0.459160,0.438961,15
0.582437,0.539959,15
0.441634,0.460943,15
0.408661,0.513224,15
0.563723,0.384006,15
0.430049,0.281820,15
0.296970,0.213498,15
0.409553,0.348954,15
0.547385,0.332616,15
0.466884,0.440446,15
0.519165,0.465398,15
0.537285,0.500748,15
0.466884,0.351033,15
0.483222,0.209636,15
0.356974,0.490351,15
0.581249,0.320734,15
0.358163,0.593428,15
0.455299,0.226568,15
0.599963,0.332616,15
0.397671,0.174881,15
0.517086,0.306178,15
0.524512,0.486786,15
0.582437,0.417573,15
0.425593,0.362321,15
0.481439,0.448466,15
0.344498,0.448466,15
0.400641,0.422920,15
0.502530,0.351033,15
0.557485,0.479360,15
0.407770,0.476686,15
0.378956,0.314793,15
0.526591,0.535503,15
0.615113,0.380144,15
0.570555,0.331428,15
0.599369,0.385788,15
0.446684,0.336775,15
0.459457,0.607687,15
0.481736,0.590755,15
0.524512,0.419355,15
0.557485,0.551544,15
0.428267,0.194487,15
0.421138,0.288058,15
-1.060858,-0.107616,16
-0.917084,-0.233269,16
-1.005903,-0.198514,16
-0.912331,0.022493,16
-1.106307,-0.242775,16
-0.940848,-0.144747,16
-1.147003,-0.161679,16
-1.018379,-0.191385,16
-1.130368,-0.069296,16
-1.176411,-0.363972,16
-0.913817,-0.207426,16
-1.092048,-0.166135,16
-1.182352,-0.201485,16
-1.191561,-0.094249,16
-1.008576,-0.304562,16
-1.013329,-0.243963,16
-1.027885,-0.099595,16
-1.176708,-0.189899,16
-0.922728,-0.261489,16
-1.046005,-0.293868,16
-1.010953,-0.185444,16
-1.152944,-0.052661,16
-1.127991,-0.196138,16
-1.136012,-0.104942,16
-0.964910,-0.137024,16
-0.934313,-0.175047,16
-1.001447,-0.211881,16
-0.955107,-0.232378,16
-0.944116,-0.163165,16
-0.932234,-0.052067,16
-1.120862,-0.456356,16
-0.994021,-0.254657,16
-1.036796,-0.183364,16
-1.136012,-0.164353,16
-1.151162,-0.256439,16
-1.014517,-0.176829,16
-0.961939,-0.236834,16
-0.957483,-0.234754,16
-1.191561,-0.054741,16
-0.900449,-0.136133,16
-1.064719,-0.257627,16
-0.870447,-0.270401,16
-1.066205,-0.225546,16
-1.118486,-0.075237,16
-0.964018,-0.167621,16
-1.122645,-0.249904,16
-1.042143,-0.008400,16
-1.027885,-0.184850,16
-0.895696,-0.154847,16
-1.034420,-0.332782,16
-1.133933,-0.280501,16
-1.090266,-0.111775,16
-1.011547,-0.284362,16
-0.948869,-0.221684,16
-1.020161,-0.185147,16
-0.905499,-0.123657,16
-0.998477,-0.248716,16
-1.049273,-0.051473,16
-0.956889,-0.369616,16
-1.021053,-0.307235,16
-0.997288,-0.078208,16
-1.211166,-0.208317,16
-0.990753,-0.256736,16
-1.079869,-0.177720,16
-1.020756,-0.107022,16
-0.915599,-0.149797,16
-0.912628,-0.120092,16
-1.008279,-0.067217,16
-1.040955,-0.166432,16
-1.075413,-0.119498,16
-1.007982,-0.157521,16
-0.789352,-0.210693,16
-1.046599,-0.212773,16
-0.993130,-0.347931,16
-0.991644,-0.250498,16
-0.945601,-0.041967,16
-0.910549,-0.095437,16
-1.169876,-0.092169,16
-0.886785,-0.220496,16
-1.097395,-0.163759,16
-1.030261,-0.009589,16
-1.000853,-0.180394,16
-1.141656,-0.238616,16
-1.030855,-0.091575,16
-0.839553,-0.194355,16
-1.215325,-0.146530,16
-1.137497,-0.125736,16
-0.878764,-0.251983,16
-0.979465,-0.123063,16
-0.944116,-0.196435,16
-1.146409,-0.172967,16
-1.194828,-0.157521,16
-0.912628,-0.221684,16
-1.057887,-0.170888,16
-1.067096,0.010314,16
-1.009170,-0.065434,16
-0.946492,-0.191088,16
-1.159479,-0.216634,16
-1.106010,-0.277233,16
-1.013329,-0.159600,16
-0.727565,-0.459920,17
-0.587059,-0.369616,17
-0.572206,-0.258519,17
-0.595970,-0.065732,17
-0.699048,-0.301591,17
-0.443285,-0.409718,17
-0.796184,-0.398430,17
-0.673798,-0.133459,17
-0.556759,-0.376448,17
-0.564186,-0.197920,17
-0.624784,-0.236834,17
-0.685086,-0.256736,17
-0.526163,-0.344070,17
-0.686868,-0.279906,17
-0.641419,-0.211584,17
-0.678848,-0.366943,17
-0.642905,-0.141480,17
-0.732912,-0.088307,17
-0.472396,-0.184850,17
-0.714494,-0.259113,17
-0.627755,-0.406748,17
-0.602505,-0.270401,17
-0.736179,-0.196732,17
-0.491408,-0.248122,17
-0.696671,-0.254360,17
-0.779252,-0.320900,17
-0.746576,-0.327138,17
-0.629834,-0.188117,17
-0.668748,-0.466158,17
-0.791728,-0.270698,17
-0.629834,-0.318820,17
-0.703206,-0.290897,17
-0.547848,-0.391004,17
-0.466158,-0.313473,17
-0.747170,-0.300106,17
-0.543095,-0.428433,17
-0.445068,-0.249310,17
-0.733209,-0.224358,17
-0.597159,-0.380607,17
-0.576959,-0.286442,17
-0.449820,-0.268618,17
-0.679145,-0.184850,17
-0.659243,-0.175641,17
-0.658054,-0.194949,17
-0.637261,-0.208020,17
-0.518143,-0.214852,17
-0.704395,-0.143262,17
-0.497052,-0.284065,17
-0.647955,-0.253469,17
-0.619140,-0.140292,17
-0.652707,-0.125736,17
-0.585276,-0.190494,17
-0.768261,-0.310503,17
-0.597456,-0.371696,17
-0.680630,-0.257330,17
-0.711821,-0.316444,17
-0.479229,-0.354467,17
-0.798560,-0.266836,17
-0.523490,-0.295056,17
-0.690433,-0.441206,17
-0.479823,-0.109398,17
-0.754893,-0.355358,17
-0.703206,-0.314959,17
-0.619437,-0.291491,17
-0.532698,-0.273668,17
-0.674392,-0.377934,17
-0.667857,-0.293571,17
-0.711227,-0.430809,17
-0.768855,-0.306344,17
-0.654787,-0.355061,17
-0.534778,-0.379122,17
-0.646469,-0.116825,17
-0.630131,-0.352090,17
-0.664887,-0.446256,17
-0.657757,-0.331891,17
-0.587653,-0.417442,17
-0.763805,-0.148906,17
-0.636964,-0.281392,17
-0.471505,-0.166135,17
-0.584682,-0.486358,17
-0.838662,-0.276045,17
-0.759646,-0.266539,17
-0.574880,-0.157224,17
-0.627755,-0.345852,17
-0.713603,-0.450712,17
-0.568344,-0.253172,17
-0.631320,-0.320603,17
-0.544877,-0.285847,17
-0.578741,-0.148312,17
-0.679739,-0.289412,17
-0.509825,-0.235646,17
-0.601614,-0.308721,17
-0.413580,-0.401401,17
-0.604585,-0.257925,17
-0.673798,-0.255548,17
-0.826483,-0.404668,17
-0.618249,-0.148609,17
-0.689542,-0.362487,17
-0.784599,-0.330108,17
-0.603991,-0.207129,17
1.340218,0.090518,18
1.358339,-0.022659,18
1.453692,0.020414,18
1.520232,0.025761,18
1.549640,-0.020580,18
1.488745,0.198051,18
1.316157,0.139829,18
1.291799,0.188843,18
1.443296,0.215577,18
1.301601,0.038831,18
1.325960,0.054278,18
1.500627,0.217063,18
1.210406,0.008235,18
1.467654,0.095271,18
1.488150,-0.008103,18
1.281402,0.093192,18
1.503300,0.293405,18
1.380915,0.188545,18
1.435572,0.039425,18
1.348833,0.001105,18
1.324475,0.266967,18
1.464683,-0.074346,18
1.352695,0.096162,18
1.424284,0.071507,18
1.317048,0.284196,18
1.355962,0.211419,18
1.191989,0.257759,18
1.434978,0.048337,18
1.351209,0.058436,18
1.442107,0.223004,18
1.506865,0.171911,18
1.346456,0.155573,18
1.497062,0.195081,18
1.405273,0.229242,18
1.243676,0.234589,18
1.357744,0.228351,18
1.339921,0.072398,18
1.339327,0.073586,18
1.515182,0.004373,18
1.426661,-0.080287,18
1.454584,-0.019094,18
1.431413,0.273205,18
1.200009,0.171316,18
1.289422,0.216171,18
1.470327,0.165672,18
1.455772,0.038534,18
1.307840,-0.069890,18
1.251400,-0.042858,18
1.361309,0.013879,18
1.522609,0.193298,18
1.341109,0.201022,18
1.282293,0.129432,18
1.375568,0.373906,18
1.303681,0.115174,18
1.345268,-0.105239,18
1.555878,0.110421,18
1.546967,0.159731,18
1.290611,0.149929,18
1.389232,0.165969,18
1.399035,0.112797,18
1.484883,0.208448,18
1.484586,0.142502,18
1.636380,0.108341,18
1.553205,-0.007212,18
1.376756,0.066754,18
1.406461,0.052792,18
1.359824,0.079230,18
1.329821,-0.045532,18
1.436463,0.032593,18
1.298037,0.093192,18
1.186048,0.084280,18
1.232388,-0.084446,18
1.400817,-0.127815,18
1.331010,0.192704,18
1.231200,0.123194,18
1.347051,0.131214,18
1.289719,0.232212,18
1.418046,0.297861,18
1.169413,0.167752,18
1.218427,0.072398,18
1.367547,0.266967,18
1.374973,0.156464,18
1.410323,-0.020877,18
1.392500,0.059922,18
1.475377,0.183793,18
1.425472,0.032296,18
1.407649,-0.011371,18
1.373488,0.043881,18
1.343486,0.112203,18
1.404382,0.101212,18
1.412996,0.040019,18
1.471516,0.032296,18
1.317048,0.314496,18
1.254667,0.193298,18
1.200901,0.159137,18
1.357744,0.297564,18
1.189316,0.181713,18
1.364577,0.130620,18
1.423393,0.175178,18
1.183969,0.143394,18
-0.626270,-1.089375,19
-0.585276,-1.155023,19
-0.660431,-1.013626,19
-0.700533,-1.069175,19
-0.719247,-1.076304,19
-0.683304,-1.107792,19
-0.777172,-1.255130,19
-0.467644,-1.291965,19
-0.653004,-0.985703,19
-0.635478,-1.076304,19
-0.586762,-1.044817,19
-0.617952,-1.092345,19
-0.746279,-1.148488,19
-0.650628,-0.885597,19
-0.509825,-1.178787,19
-0.597456,-1.143735,19
-0.576662,-1.007091,19
-0.592406,-1.176708,19
-0.794104,-1.122645,19
-0.664887,-1.189184,19
-0.674392,-1.060858,19
-0.558245,-1.032935,19
-0.796184,-0.981842,19
-0.738853,-0.951245,19
-0.557948,-1.114030,19
-0.689245,-1.103039,19
-0.530916,-0.993130,19
-0.603991,-1.260774,19
-0.790837,-0.993427,19
-0.739744,-0.867773,19
-0.706771,-1.088781,19
-0.676769,-1.060858,19
-0.553492,-1.079869,19
-0.785787,-1.092345,19
-0.665481,-1.256615,19
-0.589138,-1.068878,19
-0.673501,-0.967880,19
-0.781034,-1.037390,19
-0.473288,-1.180570,19
-0.751032,-1.203443,19
-0.860050,-1.133041,19
-0.727565,-0.910252,19
-0.728753,-0.995506,19
-0.768261,-1.053134,19
-0.662213,-1.133635,19
-0.605476,-1.057293,19
-0.492002,-1.107198,19
-0.540422,-1.037985,19
-0.543392,-0.869853,19
-0.820542,-1.076304,19
-0.715683,-1.055214,19
-0.826483,-1.168391,19
-0.685680,-0.956592,19
-0.632211,-1.180273,19
-0.705880,-0.871041,19
-0.597753,-1.012141,19
-0.466455,-1.125615,19
-0.832127,-1.055511,19
-0.617655,-0.982733,19
-0.648549,-0.986892,19
-0.643796,-0.989268,19
-0.757864,-1.091751,19
-0.827671,-1.190373,19
-0.902232,-1.088483,19
-0.677957,-1.083731,19
-0.882329,-0.964316,19
-0.642608,-0.963424,19
-0.711524,-1.213543,19
-0.600723,-1.091751,19
-0.870447,-1.013923,19
-0.567156,-1.090266,19
-0.618546,-1.220969,19
-0.578147,-1.145221,19
-0.655678,-1.195422,19
-0.979168,-1.043034,19
-0.721921,-1.198987,19
-0.655381,-1.002338,19
-0.607852,-1.084622,19
-0.832127,-1.119080,19
-0.621517,-1.084325,19
-0.726971,-1.021350,19
-0.631617,-1.144923,19
-0.716277,-0.981248,19
-0.612308,-0.947384,19
-0.791728,-1.001447,19
-0.623893,-1.105713,19
-0.571612,-0.936987,19
-0.794104,-1.037688,19
-0.674986,-1.175817,19
-0.591812,-1.127694,19
-0.681521,-1.008873,19
-0.639637,-1.039173,19
-0.679145,-1.229881,19
-0.738259,-1.208493,19
-0.677066,-1.060858,19
-0.732615,-1.034123,19
-0.640528,-1.087295,19
-0.598941,-0.902529,19
-0.589435,-1.147894,19
-0.797075,-1.263447,19
-1.583373,1.497953,20
-1.587829,1.339921,20
-1.429203,1.340812,20
-1.330581,1.384776,20
-1.572679,1.379132,20
-1.552777,1.259717,20
-1.465740,1.446266,20
-1.522477,1.347051,20
-1.512972,1.637271,20
-1.213543,1.524688,20
-1.534062,1.316157,20
-1.413756,1.382103,20
-1.385833,1.496765,20
-1.448808,1.445078,20
-1.513566,1.314672,20
-1.531092,1.543402,20
-1.337414,1.322692,20
-1.325234,1.412402,20
-1.262259,1.520529,20
-1.346325,1.353586,20
-1.223642,1.465872,20
-1.508813,1.367250,20
-1.471978,1.534194,20
-1.473761,1.429928,20
-1.283944,1.412699,20
-1.402171,1.494983,20
-1.414647,1.343189,20
-1.321967,1.370815,20
-1.467820,1.411214,20
-1.489207,1.411808,20
-1.462176,1.421017,20
-1.610999,1.378835,20
-1.433064,1.350318,20
-1.445244,1.404976,20
-1.455640,1.448940,20
-1.385239,1.538352,20
-1.509110,1.436166,20
-1.455046,1.355071,20
-1.638922,1.303978,20
-1.434550,1.436760,20
-1.662686,1.219021,20
-1.373357,1.241894,20
-1.348107,1.461119,20
-1.613078,1.511618,20
-1.483266,1.427849,20
-1.392368,1.399629,20
-1.549212,1.587960,20
-1.417915,1.477457,20
-1.549509,1.444187,20
-1.496634,1.422502,20
-1.384942,1.376756,20
-1.363851,1.349724,20
-1.522774,1.482804,20
-1.413162,1.461416,20
-1.488613,1.384776,20
-1.295232,1.492309,20
-1.546836,1.426958,20
-1.526933,1.516965,20
-1.443461,1.634003,20
-1.586641,1.380023,20
-1.428609,1.426364,20
-1.294341,1.447157,20
-1.492772,1.413590,20
-1.576838,1.376162,20
-1.626743,1.375865,20
-1.536439,1.259123,20
-1.535845,1.305463,20
-1.385239,1.631627,20
-1.499901,1.361606,20
-1.337116,1.381806,20
-1.315135,1.357447,20
-1.357910,1.454584,20
-1.381377,1.453692,20
-1.336819,1.400817,20
-1.375436,1.468248,20
-1.467523,1.462604,20
-1.556935,1.458742,20
-1.331175,1.312592,20
-1.534062,1.355962,20
-1.558421,1.531223,20
-1.475246,1.475377,20
-1.329096,1.396658,20
-1.381377,1.332198,20
-1.330878,1.434384,20
-1.687639,1.331307,20
-1.338305,1.293284,20
-1.494554,1.413887,20
-1.246813,1.412996,20
-1.417321,1.366656,20
-1.435441,1.426066,20
-1.424747,1.558255,20
-1.431579,1.379132,20
-1.487128,1.406758,20
-1.579808,1.446860,20
-1.520398,1.466763,20
-1.446432,1.375271,20
-1.405736,1.450722,20
-1.384645,1.444187,20
-1.300579,1.332198,20
-1.583076,1.206248,20
-1.013923,0.536691,21
-0.894805,0.849487,21
-0.897776,0.525403,21
-1.033232,0.722052,21
-1.008576,0.578278,21
-1.074819,0.596696,21
-1.002338,0.617786,21
-1.026400,0.410147,21
-1.221266,0.449358,21
-0.934907,0.595805,21
-0.976198,0.668879,21
-1.042737,0.648086,21
-1.001744,0.525700,21
-1.190670,0.459160,21
-1.032341,0.827506,21
-0.957186,0.688782,21
-0.951245,0.697694,21
-1.176708,0.764530,21
-0.993427,0.734825,21
-0.994615,0.602340,21
-0.986297,0.321031,21
-0.935204,0.653136,21
-1.094127,0.656700,21
-1.032044,0.580655,21
-1.006200,0.485895,21
-1.083731,0.523621,21
-1.119971,0.526294,21
-1.073334,0.610360,21
-1.054620,0.606498,21
-0.969662,0.640065,21
-1.138685,0.703932,21
-0.902232,0.654324,21
-1.155914,0.710170,21
-0.994318,0.467775,21
-1.016003,0.665018,21
-0.989862,0.477875,21
-1.135715,0.568179,21
-0.926887,0.684920,21
-0.975009,0.615113,21
-1.137497,0.629669,21
-1.030855,0.748787,21
-1.005606,0.537582,21
-1.133338,0.578873,21
-1.169579,0.513521,21
-0.912628,0.662938,21
-0.977683,0.714031,21
-0.944116,0.543523,21
-1.099177,0.665909,21
-0.865694,0.499857,21
-0.925105,0.571446,21
-0.922728,0.516789,21
-0.854703,0.624025,21
-0.995209,0.415791,21
-1.009765,0.729478,21
-0.858565,0.505798,21
-1.170767,0.457081,21
-1.157400,0.501342,21
-0.973821,0.766907,21
-1.038282,0.676900,21
-0.926293,0.717596,21
-1.083731,0.558970,21
-1.114624,0.366480,21
-1.062937,0.594319,21
-1.099771,0.710467,21
-1.156509,0.486786,21
-0.898073,0.470745,21
-1.035608,0.612142,21
-1.034717,0.633233,21
-1.159776,0.719675,21
-1.024023,0.565505,21
-1.299391,0.627886,21
-0.915599,0.615113,21
-1.002041,0.631451,21
-1.060263,0.579764,21
-1.130665,0.363212,21
-1.107495,0.440446,21
-0.896290,0.641848,21
-1.024320,0.485004,21
-1.047787,0.698585,21
-0.974118,0.634421,21
-0.964018,0.558079,21
-0.871041,0.378956,21
-0.927481,0.830773,21
-0.937878,0.559564,21
-1.060858,0.518274,21
-1.006200,0.644521,21
-0.964613,0.662344,21
-1.139279,0.699179,21
-1.055511,0.562832,21
-1.134824,0.785324,21
-1.155914,0.595508,21
-1.092939,0.531641,21
-1.059372,0.397373,21
-0.865694,0.591349,21
-0.820245,0.484113,21
-1.044520,0.698585,21
-0.920352,0.655809,21
-0.954216,0.624916,21
-1.028479,0.565505,21
-1.110168,0.478172,21
-0.311097,1.409134,22
-0.297730,1.414778,22
-0.182770,1.484883,22
-0.277530,1.155749,22
-0.309315,1.402302,22
-0.445365,1.342298,22
-0.291194,1.193177,22
-0.292383,1.314375,22
