@relation ClusteringDatasets/D31_clustered

@attribute Instance_number numeric
@attribute f0 numeric
@attribute f1 numeric
@attribute f2 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22,cluster23,cluster24,cluster25,cluster26,cluster27,cluster28,cluster29,cluster30,cluster31,cluster32,cluster33,cluster34,cluster35,cluster36,cluster37,cluster38,cluster39,cluster40,cluster41,cluster42,cluster43,cluster44,cluster45,cluster46,cluster47,cluster48,cluster49,cluster50,cluster51,cluster52,cluster53,cluster54,cluster55}

@data
660,0.734231,1.243379,7,cluster23
661,0.518274,1.700246,7,cluster23
662,0.501045,1.346456,7,cluster23
663,0.488866,1.427849,7,cluster23
664,0.59224,1.3521,7,cluster23
665,0.6769,1.440325,7,cluster23
666,0.583031,1.502706,7,cluster23
667,0.678682,1.371409,7,cluster23
668,0.633827,1.407055,7,cluster23
669,0.3745,1.406758,7,cluster23
670,0.524215,1.320613,7,cluster23
671,0.479657,1.340515,7,cluster23
672,0.542632,1.463495,7,cluster23
673,0.54887,1.509241,7,cluster23
674,0.584814,1.490527,7,cluster23
675,0.625807,1.38745,7,cluster23
676,0.59521,1.352992,7,cluster23
677,0.565208,1.357447,7,cluster23
678,0.733637,1.410026,7,cluster5
679,0.837308,1.43379,7,cluster5
680,0.572337,1.54459,7,cluster23
681,0.568476,1.34408,7,cluster23
682,0.691158,1.366656,7,cluster23
683,0.593131,1.371409,7,cluster23
684,0.709873,1.399926,7,cluster23
685,0.624619,1.394876,7,cluster23
686,0.702743,1.456069,7,cluster23
687,0.671553,1.363983,7,cluster23
688,0.593131,1.394282,7,cluster23
689,0.586893,1.277837,7,cluster23
690,0.585705,1.301601,7,cluster23
691,0.626995,1.402896,7,cluster23
692,0.670068,1.383291,7,cluster23
693,0.527185,1.397252,7,cluster23
694,0.584814,1.414184,7,cluster23
695,0.462131,1.344971,7,cluster23
696,0.798691,1.447751,7,cluster5
697,0.537582,1.41062,7,cluster23
698,0.623728,1.32091,7,cluster23
699,0.504609,1.42072,7,cluster23
700,-0.400213,0.191813,8,cluster47
701,-0.374072,0.225677,8,cluster47
702,-0.341396,0.288652,8,cluster47
703,-0.397242,0.291623,8,cluster47
704,-0.336643,0.28984,8,cluster47
705,-0.3209,0.305881,8,cluster47
706,-0.356843,0.184684,8,cluster47
707,-0.515766,0.453516,8,cluster42
708,-0.356843,0.213201,8,cluster47
709,-0.307829,0.378362,8,cluster47
710,-0.131974,0.300831,8,cluster47
711,-0.332485,0.168346,8,cluster47
712,-0.461406,0.208151,8,cluster47
713,-0.442097,0.038237,8,cluster47
714,-0.37526,0.269641,8,cluster47
715,-0.245448,0.331131,8,cluster47
716,-0.220496,0.190922,8,cluster47
717,-0.468535,0.528374,8,cluster42
718,-0.464376,0.223895,8,cluster47
719,-0.345852,0.162405,8,cluster47
720,-0.421006,0.343904,8,cluster47
721,-0.279015,0.383412,8,cluster47
722,-0.20297,0.307961,8,cluster47
723,-0.215743,0.489163,8,cluster6
724,-0.424274,0.360836,8,cluster47
725,-0.353575,0.289246,8,cluster47
726,-0.344367,0.383709,8,cluster47
727,-0.468832,0.474013,8,cluster42
728,-0.188414,0.354895,8,cluster47
729,-0.237428,0.207854,8,cluster47
730,-0.292383,0.206963,8,cluster47
731,-0.294462,0.398265,8,cluster47
732,-0.422789,0.208151,8,cluster47
733,-0.328623,0.167752,8,cluster47
734,-0.317632,0.278849,8,cluster47
735,-0.131677,0.039722,8,cluster46
736,-0.298918,0.176366,8,cluster47
737,-0.454276,0.366777,8,cluster47
738,-0.201187,0.264294,8,cluster47
739,-0.487249,0.315387,8,cluster47
740,-0.334267,0.313605,8,cluster47
741,-0.070781,0.191516,8,cluster47
742,-0.374072,0.416385,8,cluster47
743,-0.513093,0.252709,8,cluster47
744,-0.407342,0.293108,8,cluster47
745,-0.280798,0.149632,8,cluster47
746,-0.543392,0.335587,8,cluster47
747,-0.303671,0.189437,8,cluster47
748,-0.366349,0.245283,8,cluster47
749,-0.516063,0.398859,8,cluster47
750,-0.330702,0.277364,8,cluster47
751,-0.437047,0.384006,8,cluster47
752,-0.407936,0.352816,8,cluster47
753,-0.320306,0.358757,8,cluster47
754,-0.329811,0.361727,8,cluster47
755,-0.555571,0.179337,8,cluster47
756,-0.489328,0.206369,8,cluster47
757,-0.22614,0.165969,8,cluster47
758,-0.320009,0.167752,8,cluster47
759,-0.142668,0.246174,8,cluster47
760,-0.09811,0.181416,8,cluster47
761,-0.462,0.311525,8,cluster47
762,-0.262677,0.171019,8,cluster47
763,-0.309909,0.178149,8,cluster47
764,-0.163759,0.329943,8,cluster47
765,-0.261192,0.251521,8,cluster47
766,-0.256439,0.390541,8,cluster47
767,-0.488734,0.30499,8,cluster47
768,-0.351496,0.203695,8,cluster47
769,-0.180988,0.313011,8,cluster47
770,-0.341396,0.109827,8,cluster47
771,-0.165541,0.357271,8,cluster47
772,-0.422492,0.250035,8,cluster47
773,-0.479526,0.333804,8,cluster47
774,-0.442394,0.365292,8,cluster47
775,-0.417145,0.08131,8,cluster47
776,-0.51636,0.351033,8,cluster47
777,-0.360705,0.29489,8,cluster47
778,-0.412689,0.174584,8,cluster47
779,-0.370804,0.318357,8,cluster47
780,-0.346743,0.258947,8,cluster47
781,-0.530322,0.155276,8,cluster47
782,-0.486655,0.326081,8,cluster47
783,-0.348526,0.357271,8,cluster47
784,-0.254954,0.277661,8,cluster47
785,-0.407936,0.242015,8,cluster47
786,-0.400807,0.11755,8,cluster47
787,-0.448929,0.324001,8,cluster47
788,-0.423977,0.364104,8,cluster47
789,-0.377934,0.280929,8,cluster47
790,-0.161382,0.363509,8,cluster47
791,-0.272777,0.029622,8,cluster47
792,-0.352981,0.491242,8,cluster47
793,-0.17475,0.282117,8,cluster47
794,-0.386845,0.242312,8,cluster47
795,-0.358625,0.352816,8,cluster47
796,-0.443582,0.257759,8,cluster47
797,-0.404074,0.219142,8,cluster47
798,-0.484279,0.269641,8,cluster47
799,-0.301294,0.028434,8,cluster47
800,0.205775,1.27249,9,cluster28
801,0.167455,1.138817,9,cluster55
802,0.308852,1.265658,9,cluster28
803,0.129729,1.301304,9,cluster28
804,0.221221,1.2312,9,cluster28
805,0.165969,1.077327,9,cluster55
806,0.110718,1.262391,9,cluster28
807,0.143096,1.131093,9,cluster55
808,0.278552,1.094853,9,cluster28
809,0.18409,1.232685,9,cluster28
810,0.133294,1.163175,9,cluster55
811,0.190031,1.21813,9,cluster28
812,0.310634,1.207139,9,cluster28
813,-0.077911,1.177136,9,cluster55
814,0.00764,1.225556,9,cluster55
815,0.193001,1.018213,9,cluster55
816,0.462131,1.174166,9,cluster28
817,0.137452,1.149213,9,cluster55
818,-0.052364,1.140896,9,cluster55
819,0.18706,1.075544,9,cluster55
820,0.246768,1.341109,9,cluster28
821,0.192407,1.279025,9,cluster28
822,0.20726,1.268629,9,cluster28
823,0.291029,1.13347,9,cluster28
824,0.250927,1.170601,9,cluster28
825,0.12557,1.402599,9,cluster28
826,0.182901,1.152481,9,cluster55
827,0.096459,1.095447,9,cluster55
828,0.191516,1.208327,9,cluster28
829,0.187357,1.139708,9,cluster55
830,0.17399,1.314672,9,cluster28
831,0.058734,1.253776,9,cluster55
832,-0.025035,1.119211,9,cluster55
833,0.244985,1.052671,9,cluster55
834,0.152305,1.30279,9,cluster28
835,0.091409,1.233576,9,cluster55
836,0.16092,1.31081,9,cluster28
837,0.178446,1.185454,9,cluster28
838,0.228945,1.039601,9,cluster55
839,0.182604,1.179513,9,cluster28
840,0.011502,1.238329,9,cluster55
841,0.206963,1.028907,9,cluster55
842,0.111312,1.156046,9,cluster55
843,0.188248,1.222585,9,cluster28
844,0.188545,1.426364,9,cluster28
845,0.247362,1.149808,9,cluster28
846,0.224489,1.259717,9,cluster28
847,0.128838,1.028313,9,cluster55
848,0.184387,1.085347,9,cluster55
849,0.154384,1.139411,9,cluster55
850,0.116362,1.158422,9,cluster55
851,0.283602,1.088912,9,cluster28
852,0.21528,1.303681,9,cluster28
853,0.093489,1.115647,9,cluster55
854,0.226865,1.139708,9,cluster28
855,0.14577,1.313187,9,cluster28
856,-0.01553,1.11327,9,cluster55
857,0.396482,1.021184,9,cluster28
858,0.046851,1.132579,9,cluster55
859,0.081904,1.112973,9,cluster55
860,0.183496,1.189613,9,cluster28
861,0.188843,1.189019,9,cluster28
862,0.093192,1.209812,9,cluster55
863,0.209042,1.089506,9,cluster55
864,0.262809,1.26952,9,cluster28
865,0.234292,1.334574,9,cluster28
866,0.258947,1.13139,9,cluster28
867,0.227459,1.032472,9,cluster55
868,0.14874,1.268332,9,cluster28
869,0.18201,1.102279,9,cluster55
870,0.199536,1.178919,9,cluster28
871,0.208448,1.26447,9,cluster28
872,0.136858,1.042572,9,cluster55
873,-0.004242,1.230012,9,cluster55
874,0.05309,1.129311,9,cluster55
875,0.075368,1.027125,9,cluster55
876,0.256571,1.145055,9,cluster28
877,0.183199,1.17981,9,cluster28
878,0.161217,1.116538,9,cluster55
879,0.223301,1.294769,9,cluster28
880,0.289246,1.108517,9,cluster28
881,0.004967,1.139708,9,cluster55
882,0.283602,1.315563,9,cluster28
883,0.308852,1.140599,9,cluster28
884,0.157652,1.206248,9,cluster28
885,0.23043,1.263282,9,cluster28
886,0.059625,1.136737,9,cluster55
887,0.21736,1.084159,9,cluster55
888,0.101212,1.198524,9,cluster55
889,0.067348,1.229121,9,cluster55
890,0.266967,1.149213,9,cluster28
891,0.114876,1.211595,9,cluster55
892,0.216171,1.13139,9,cluster28
893,0.179634,1.29774,9,cluster28
894,0.146364,1.214565,9,cluster28
895,0.15587,1.178325,9,cluster55
896,0.110124,1.042869,9,cluster55
897,0.196566,1.222585,9,cluster28
898,0.324299,1.249617,9,cluster28
899,0.19716,1.175651,9,cluster28
900,-0.600129,0.512333,10,cluster42
901,-0.589138,0.629669,10,cluster42
902,-0.50626,0.379253,10,cluster47
903,-0.511607,0.569961,10,cluster42
904,-0.657163,0.379847,10,cluster42
905,-0.570424,0.641551,10,cluster42
906,-0.543392,0.686703,10,cluster42
907,-0.443582,0.735419,10,cluster42
908,-0.755191,0.666206,10,cluster42
909,-0.599535,0.57917,10,cluster42
910,-0.698156,0.726211,10,cluster42
911,-0.718059,0.619866,10,cluster42
912,-0.530025,0.584814,10,cluster42
913,-0.711524,0.621351,10,cluster42
914,-0.686571,0.545603,10,cluster42
915,-0.541907,0.583625,10,cluster42
916,-0.540422,0.706902,10,cluster42
917,-0.364863,0.609172,10,cluster42
918,-0.711524,0.70512,10,cluster42
919,-0.618843,0.6567,10,cluster42
920,-0.502399,0.719973,10,cluster42
921,-0.655381,0.69205,10,cluster42
922,-0.76737,0.73839,10,cluster42
923,-0.427839,0.569664,10,cluster42
924,-0.51339,0.649274,10,cluster42
925,-0.565968,0.59729,10,cluster42
926,-0.644687,0.755322,10,cluster42
927,-0.693404,0.519462,10,cluster42
928,-0.539827,0.6769,10,cluster42
929,-0.70885,0.573823,10,cluster42
930,-0.712118,0.640065,10,cluster42
931,-0.405857,0.575308,10,cluster42
932,-0.458435,0.633827,10,cluster42
933,-0.648846,0.542929,10,cluster42
934,-0.588247,0.543226,10,cluster42
935,-0.43378,0.648086,10,cluster42
936,-0.661322,0.64363,10,cluster42
937,-0.507449,0.53075,10,cluster42
938,-0.704989,0.691158,10,cluster42
939,-0.59597,0.659671,10,cluster42
940,-0.600129,0.549464,10,cluster42
941,-0.397836,0.506689,10,cluster42
942,-0.705583,0.622836,10,cluster42
943,-0.640528,0.755025,10,cluster42
944,-0.723406,0.650462,10,cluster42
945,-0.579929,0.555702,10,cluster42
946,-0.559433,0.583031,10,cluster42
947,-0.714197,0.684623,10,cluster42
948,-0.749249,0.520947,10,cluster42
949,-0.497052,0.656403,10,cluster42
950,-0.57488,0.537285,10,cluster42
951,-0.455167,0.546494,10,cluster42
952,-0.490814,0.568179,10,cluster42
953,-0.711821,0.543226,10,cluster42
954,-0.542501,0.540256,10,cluster42
955,-0.573691,0.721161,10,cluster42
956,-0.657163,0.617489,10,cluster42
957,-0.568344,0.635016,10,cluster42
958,-0.641716,0.719973,10,cluster42
959,-0.550521,0.510848,10,cluster42
960,-0.424274,0.67185,10,cluster42
961,-0.557354,0.555702,10,cluster42
962,-0.404966,0.706011,10,cluster42
963,-0.597456,0.618381,10,cluster42
964,-0.635775,0.569961,10,cluster42
965,-0.482793,0.703635,10,cluster42
966,-0.50834,0.696208,10,cluster42
967,-0.678848,0.556,10,cluster42
968,-0.627161,0.623728,10,cluster42
969,-0.468832,0.613331,10,cluster42
970,-0.491408,0.72027,10,cluster42
971,-0.515172,0.670959,10,cluster42
972,-0.637855,0.553029,10,cluster42
973,-0.699939,0.523027,10,cluster42
974,-0.489626,0.697397,10,cluster42
975,-0.591515,0.593131,10,cluster42
976,-0.845197,0.692644,10,cluster12
977,-0.680036,0.895828,10,cluster45
978,-0.686571,0.616895,10,cluster42
979,-0.477743,0.652542,10,cluster42
980,-0.516657,0.645115,10,cluster42
981,-0.408827,0.589269,10,cluster42
982,-0.433186,0.719378,10,cluster42
983,-0.497349,0.566099,10,cluster42
984,-0.414768,0.680167,10,cluster42
985,-0.440909,0.725617,10,cluster42
986,-0.504775,0.588378,10,cluster42
987,-0.648252,0.368856,10,cluster42
988,-0.76529,0.636501,10,cluster42
989,-0.638746,0.618975,10,cluster42
990,-0.666075,0.561346,10,cluster42
991,-0.489923,0.821862,10,cluster42
992,-0.538639,0.497777,10,cluster42
993,-0.662807,0.656106,10,cluster42
994,-0.701127,0.599666,10,cluster42
995,-0.630428,0.713734,10,cluster42
996,-0.59092,0.518571,10,cluster42
997,-0.611714,0.549167,10,cluster42
998,-0.515766,0.704229,10,cluster42
999,-0.597753,0.689673,10,cluster42
1000,0.84919,-0.911143,11,cluster17
1001,0.72324,-1.086107,11,cluster18
1002,0.950782,-1.023429,11,cluster17
1003,0.86939,-1.144923,11,cluster18
1004,0.956426,-0.874309,11,cluster17
1005,0.820673,-1.080166,11,cluster18
1006,1.012569,-0.983327,11,cluster17
1007,0.926127,-1.077195,11,cluster17
1008,0.8281,-1.024617,11,cluster18
1009,0.85929,-1.022835,11,cluster17
1010,0.777304,-1.057293,11,cluster18
1011,0.850082,-1.118189,11,cluster18
1012,0.91276,-1.208493,11,cluster17
1013,0.820079,-0.833612,11,cluster51
1014,0.9692,-1.1372,11,cluster17
1015,0.929692,-1.094722,11,cluster17
1016,0.783542,-0.956889,11,cluster18
1017,0.897313,-1.102148,11,cluster17
1018,0.749381,-1.158291,11,cluster18
1019,0.794236,-1.094127,11,cluster18
1020,0.943059,-0.963424,11,cluster17
1021,0.768689,-1.044223,11,cluster18
1022,0.736607,-1.131259,11,cluster18
1023,0.754431,-1.289885,11,cluster49
1024,0.848893,-1.035905,11,cluster17
1025,0.941574,-1.042737,11,cluster17
1026,0.827506,-1.048084,11,cluster18
1027,0.889887,-1.099771,11,cluster17
1028,0.920483,-0.998774,11,cluster17
1029,0.82602,-1.012141,11,cluster18
1030,0.874143,-0.955404,11,cluster17
1031,0.759183,-1.081651,11,cluster18
1032,0.77463,-0.995209,11,cluster18
1033,0.681059,-0.985703,11,cluster18
1034,0.747895,-1.060263,11,cluster18
1035,0.713437,-1.05759,11,cluster18
1036,0.980191,-1.034123,11,cluster17
1037,0.97217,-1.011547,11,cluster17
1038,0.924642,-1.045708,11,cluster17
1039,1.057721,-0.946492,11,cluster17
1040,0.812653,-1.137497,11,cluster18
1041,1.009005,-1.038579,11,cluster17
1042,1.057127,-1.084919,11,cluster17
1043,0.689376,-1.065016,11,cluster18
1044,0.919889,-0.973524,11,cluster17
1045,0.850676,-0.99818,11,cluster17
1046,0.981676,-1.172252,11,cluster17
1047,0.67987,-0.988971,11,cluster18
1048,0.769877,-1.048678,11,cluster18
1049,0.665909,-1.223642,11,cluster18
1050,0.932662,-1.127694,11,cluster17
1051,0.882163,-0.958672,11,cluster17
1052,0.896719,-1.018379,11,cluster17
1053,0.696208,-1.067096,11,cluster18
1054,0.736013,-0.98303,11,cluster18
1055,0.940386,-1.116109,11,cluster17
1056,0.893748,-1.000259,11,cluster17
1057,1.001875,-1.092345,11,cluster17
1058,1.039304,-1.087295,11,cluster17
1059,0.863152,-1.105713,11,cluster17
1060,1.003064,-1.009765,11,cluster17
1061,0.865231,-0.991347,11,cluster17
1062,0.870578,-0.85203,11,cluster51
1063,0.977814,-1.035905,11,cluster17
1064,0.894342,-0.987486,11,cluster17
1065,0.639768,-1.129477,11,cluster18
1066,0.828694,-1.217701,11,cluster18
1067,0.805227,-0.963721,11,cluster18
1068,0.764233,-1.097989,11,cluster18
1069,0.727102,-1.16542,11,cluster18
1070,0.850973,-1.117892,11,cluster18
1071,0.855726,-0.889161,11,cluster51
1072,0.916918,-1.125912,11,cluster17
1073,0.694129,-0.854703,11,cluster51
1074,0.684029,-0.89332,11,cluster51
1075,0.840873,-1.095613,11,cluster18
1076,0.963556,-1.050164,11,cluster17
1077,0.850973,-1.060561,11,cluster17
1078,0.805227,-1.122645,11,cluster18
1079,0.772551,-1.005309,11,cluster18
1080,0.76453,-0.900449,11,cluster51
1081,0.614816,-1.002932,11,cluster18
1082,1.061583,-0.93461,11,cluster17
1083,0.970982,-1.045114,11,cluster17
1084,0.770769,-1.059372,11,cluster18
1085,1.049404,-1.141656,11,cluster17
1086,0.736905,-1.114921,11,cluster18
1087,1.060989,-1.27028,11,cluster22
1088,0.976923,-0.961048,11,cluster17
1089,0.924048,-0.902529,11,cluster17
1090,0.869984,-0.8651,11,cluster51
1091,0.73631,-1.093533,11,cluster18
1092,0.852161,-1.261962,11,cluster18
1093,0.89761,-0.948275,11,cluster17
1094,0.798989,-1.114624,11,cluster18
1095,0.643927,-1.208493,11,cluster18
1096,0.859587,-0.981545,11,cluster17
1097,0.959397,-0.942631,11,cluster17
1098,0.857211,-1.065313,11,cluster17
1099,0.886322,-1.073928,11,cluster17
1100,1.422799,-0.274559,12,cluster33
1101,1.199712,-0.317929,12,cluster4
1102,1.276649,-0.219011,12,cluster4
1103,1.059504,-0.171185,12,cluster4
1104,1.15456,-0.190494,12,cluster4
1105,1.263876,-0.259113,12,cluster33
1106,1.030987,-0.210099,12,cluster4
1107,1.119508,-0.215149,12,cluster4
1108,1.302493,-0.35714,12,cluster33
1109,1.171492,-0.152174,12,cluster4
1110,1.060395,-0.075534,12,cluster4
1111,1.184563,-0.345555,12,cluster4
1112,1.106141,-0.27248,12,cluster4
1113,1.237141,-0.406748,12,cluster33
1114,1.012866,-0.267727,12,cluster4
1115,1.263579,-0.270104,12,cluster33
1116,1.292393,-0.031273,12,cluster27
1117,1.136143,-0.279015,12,cluster4
1118,1.143272,-0.363378,12,cluster4
1119,1.335763,-0.200296,12,cluster33
1120,1.196742,-0.17475,12,cluster4
1121,1.176542,-0.120686,12,cluster4
1122,1.222585,-0.093357,12,cluster4
1123,1.065148,-0.256142,12,cluster4
1124,1.322692,-0.349417,12,cluster33
1125,1.079703,-0.212475,12,cluster4
1126,1.067227,-0.297433,12,cluster4
1127,1.173572,-0.20802,12,cluster4
1128,1.258826,-0.263866,12,cluster4
1129,1.28259,-0.204158,12,cluster4
1130,1.21605,-0.296838,12,cluster4
1131,1.433196,-0.364566,12,cluster33
1132,1.234468,-0.235051,12,cluster4
1133,1.327742,-0.255548,12,cluster33
1134,1.262093,0.022493,12,cluster27
1135,1.284075,-0.131677,12,cluster4
1136,1.235062,-0.056226,12,cluster4
1137,1.265955,-0.220199,12,cluster4
1138,1.383885,-0.25733,12,cluster33
1139,1.227338,-0.352684,12,cluster33
1140,1.220803,-0.272183,12,cluster4
1141,1.42072,-0.174156,12,cluster33
1142,1.340515,-0.230002,12,cluster33
1143,1.234468,-0.178611,12,cluster4
1144,1.160799,-0.346743,12,cluster4
1145,1.302493,-0.189305,12,cluster4
1146,1.344377,-0.282877,12,cluster33
1147,1.196742,-0.313473,12,cluster4
1148,1.412105,-0.440315,12,cluster33
1149,1.353289,-0.270995,12,cluster33
1150,1.330713,-0.136727,12,cluster4
1151,1.120696,-0.391598,12,cluster4
1152,1.217239,-0.4418,12,cluster33
1153,1.202386,-0.22911,12,cluster4
1154,0.990884,-0.412095,12,cluster0
1155,1.185157,-0.251983,12,cluster4
1156,1.05891,-0.431997,12,cluster0
1157,1.261499,-0.364269,12,cluster33
1158,1.230012,-0.199405,12,cluster4
1159,1.359527,-0.299215,12,cluster33
1160,1.330119,-0.268024,12,cluster33
1161,1.097526,-0.309018,12,cluster4
1162,1.251103,-0.268915,12,cluster4
1163,1.219912,-0.281986,12,cluster4
1164,1.132579,-0.33902,12,cluster4
1165,1.281402,-0.276045,12,cluster33
1166,1.189316,-0.142371,12,cluster4
1167,1.335168,-0.22911,12,cluster33
1168,1.131984,-0.123954,12,cluster4
1169,1.251103,-0.100784,12,cluster4
1170,1.363685,-0.037809,12,cluster27
1171,1.11832,-0.309018,12,cluster4
1172,1.134955,-0.256439,12,cluster4
1173,1.219318,-0.243963,12,cluster4
1174,1.096041,0.036158,12,cluster16
1175,1.296552,-0.118013,12,cluster4
1176,1.293581,-0.415659,12,cluster33
1177,1.267737,-0.204158,12,cluster4
1178,1.308434,-0.217525,12,cluster33
1179,1.18278,-0.182176,12,cluster4
1180,1.235062,-0.278421,12,cluster4
1181,1.2514,-0.268618,12,cluster4
1182,1.224962,-0.409124,12,cluster33
1183,1.076436,-0.205643,12,cluster4
1184,1.154263,-0.350011,12,cluster4
1185,1.313484,-0.308423,12,cluster33
1186,1.294472,-0.163759,12,cluster4
1187,1.022075,0.037346,12,cluster36
1188,1.295363,-0.311394,12,cluster33
1189,1.195554,-0.206831,12,cluster4
1190,1.183969,-0.190791,12,cluster4
1191,1.308434,-0.126924,12,cluster4
1192,1.24932,-0.143856,12,cluster4
1193,1.334277,-0.143262,12,cluster4
1194,1.072277,-0.369616,12,cluster4
1195,1.188424,-0.254954,12,cluster4
1196,1.263876,-0.180988,12,cluster4
1197,1.160501,-0.112072,12,cluster4
1198,1.12842,-0.311988,12,cluster4
1199,1.126043,-0.343476,12,cluster4
1200,-0.046423,-0.85203,13,cluster20
1201,-0.112369,-0.889161,13,cluster20
1202,-0.023253,-0.727268,13,cluster50
1203,-0.06484,-0.985703,13,cluster20
1204,-0.038403,-1.03739,13,cluster20
1205,-0.053552,-0.934313,13,cluster20
1206,-0.28555,-0.921837,13,cluster32
1207,-0.04375,-1.005012,13,cluster20
1208,0.045366,-0.927778,13,cluster20
1209,0.009126,-0.786084,13,cluster50
1210,-0.255548,-0.707662,13,cluster32
1211,0.063486,-0.890052,13,cluster20
1212,-0.150689,-1.055511,13,cluster20
1213,-0.308126,-0.990456,13,cluster32
1214,-0.175344,-1.086107,13,cluster32
1215,0.004373,-0.8651,13,cluster20
1216,-0.025035,-0.995209,13,cluster20
1217,-0.072564,-0.964018,13,cluster20
1218,-0.265945,-1.216216,13,cluster32
1219,-0.336643,-0.838959,13,cluster32
1220,-0.045235,-0.971148,13,cluster20
1221,-0.152471,-1.110762,13,cluster20
1222,0.007343,-1.076898,13,cluster20
1223,-0.204752,-0.912925,13,cluster32
1224,-0.111478,-1.061749,13,cluster20
1225,-0.130489,-0.612308,13,cluster50
1226,-0.202376,-0.921243,13,cluster32
1227,-0.133459,-0.827671,13,cluster20
1228,-0.085634,-0.938472,13,cluster20
1229,-0.111478,-0.89629,13,cluster20
1230,-0.352684,-0.945898,13,cluster32
1231,0.044475,-1.046599,13,cluster20
1232,-0.270401,-1.01927,13,cluster32
1233,-0.251389,-1.126803,13,cluster32
1234,-0.139698,-0.93966,13,cluster20
1235,-0.249013,-1.024023,13,cluster32
1236,-0.034838,-0.871041,13,cluster20
1237,-0.07999,-1.035014,13,cluster20
1238,-0.350605,-0.982139,13,cluster32
1239,-0.350011,-0.768261,13,cluster32
1240,0.029325,-0.907578,13,cluster20
1241,-0.228516,-0.994318,13,cluster32
1242,-0.034541,-0.859159,13,cluster20
1243,-0.132865,-1.047193,13,cluster20
1244,-0.026521,-0.966395,13,cluster20
1245,-0.030085,-1.037688,13,cluster20
1246,-0.219011,-0.805689,13,cluster32
1247,0.06616,-0.82173,13,cluster50
1248,0.026949,-1.039767,13,cluster20
1249,-0.187226,-0.920352,13,cluster32
1250,-0.126627,-1.001744,13,cluster20
1251,-0.130786,-1.00115,13,cluster20
1252,-0.253469,-0.894211,13,cluster32
1253,-0.016421,-0.934016,13,cluster20
1254,-0.108507,-1.038579,13,cluster20
1255,-0.362784,-0.91144,13,cluster32
1256,-0.162571,-0.994318,13,cluster32
1257,-0.084743,-0.856485,13,cluster20
1258,-0.167026,-1.027291,13,cluster32
1259,-0.218417,-1.125318,13,cluster32
1260,-0.289115,-0.861238,13,cluster32
1261,-0.262677,-0.825889,13,cluster32
1262,-0.132271,-0.874012,13,cluster20
1263,-0.063652,-0.995506,13,cluster20
1264,-0.120686,-1.12413,13,cluster20
1265,-0.085634,-0.852921,13,cluster20
1266,-0.084149,-0.904014,13,cluster20
1267,-0.147421,-0.909361,13,cluster20
1268,-0.121874,-1.007982,13,cluster20
1269,-0.110883,-0.995209,13,cluster20
1270,-0.185147,-0.958969,13,cluster32
1271,-0.209505,-0.961345,13,cluster32
1272,-0.027115,-0.885597,13,cluster20
1273,-0.112963,-0.940254,13,cluster20
1274,-0.185741,-0.890052,13,cluster32
1275,-0.181879,-0.854406,13,cluster32
1276,-0.052661,-1.071551,13,cluster20
1277,-0.128113,-0.956295,13,cluster20
1278,-0.007806,-0.919461,13,cluster20
1279,-0.218417,-0.856782,13,cluster32
1280,-0.068108,-0.904608,13,cluster20
1281,-0.071078,-0.981545,13,cluster20
1282,-0.082069,-0.879358,13,cluster20
1283,-0.05682,-0.997882,13,cluster20
1284,-0.284362,-0.924808,13,cluster32
1285,-0.083555,-0.831236,13,cluster20
1286,-0.193464,-0.881438,13,cluster32
1287,-0.016718,-0.945007,13,cluster20
1288,0.06408,-0.795887,13,cluster50
1289,-0.148906,-1.005012,13,cluster20
1290,-0.133162,-0.945304,13,cluster20
1291,-0.051473,-0.990753,13,cluster20
1292,-0.077614,-0.89837,13,cluster20
1293,-0.14445,-0.831236,13,cluster20
1294,-0.216634,-1.01422,13,cluster32
1295,-0.284659,-0.944413,13,cluster32
1296,-0.239804,-1.020161,13,cluster32
1297,-0.035729,-1.040064,13,cluster20
1298,-0.257033,-1.037985,13,cluster32
1299,-0.139995,-0.879358,13,cluster20
1300,0.008235,-0.356249,14,cluster46
1301,0.161514,-0.191088,14,cluster46
1302,-0.111181,-0.293868,14,cluster46
1303,0.001402,-0.412392,14,cluster46
1304,-0.045532,-0.228516,14,cluster46
1305,0.044772,-0.240398,14,cluster46
1306,-0.086822,-0.373181,14,cluster46
1307,0.036455,-0.35209,14,cluster46
1308,-0.0185,-0.209802,14,cluster46
1309,0.129135,-0.47804,14,cluster14
1310,-0.047908,-0.432591,14,cluster46
1311,0.013582,-0.355655,14,cluster46
1312,0.07626,-0.33694,14,cluster46
1313,-0.151877,-0.209802,14,cluster46
1314,-0.070781,-0.338426,14,cluster46
1315,-0.111775,-0.176235,14,cluster46
1316,-0.09811,-0.240101,14,cluster46
1317,0.022196,-0.280203,14,cluster46
1318,-0.003648,-0.143559,14,cluster46
1319,0.07418,-0.215743,14,cluster46
1320,0.092003,-0.186335,14,cluster46
1321,-0.142965,-0.224952,14,cluster46
1322,-0.040185,-0.215743,14,cluster46
1323,-0.08504,-0.200593,14,cluster46
